"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Michigan","MI","Gratiot County","26","057","dist_MAT","2017","19.62"
"Michigan","MI","Hillsdale County","26","059","dist_MAT","2017","17.46"
"Michigan","MI","Houghton County","26","061","dist_MAT","2017","58.82"
"Michigan","MI","Huron County","26","063","dist_MAT","2017","30.36"
"Michigan","MI","Ingham County","26","065","dist_MAT","2017","6.74"
"Michigan","MI","Ionia County","26","067","dist_MAT","2017","24.92"
"Michigan","MI","Iosco County","26","069","dist_MAT","2017","43.5"
"Michigan","MI","Iron County","26","071","dist_MAT","2017","37.5"
"Michigan","MI","Isabella County","26","073","dist_MAT","2017","7.5"
"Michigan","MI","Jackson County","26","075","dist_MAT","2017","8.39"
"Michigan","MI","Kalamazoo County","26","077","dist_MAT","2017","4.94"
"Michigan","MI","Kalkaska County","26","079","dist_MAT","2017","24.25"
"Michigan","MI","Kent County","26","081","dist_MAT","2017","6.18"
"Michigan","MI","Keweenaw County","26","083","dist_MAT","2017","65.25"
"Michigan","MI","Lake County","26","085","dist_MAT","2017","27.2"
"Michigan","MI","Lapeer County","26","087","dist_MAT","2017","9.27"
"Michigan","MI","Leelanau County","26","089","dist_MAT","2017","17.22"
"Michigan","MI","Lenawee County","26","091","dist_MAT","2017","14.78"
"Michigan","MI","Livingston County","26","093","dist_MAT","2017","8"
"Michigan","MI","Luce County","26","095","dist_MAT","2017","44"
"Michigan","MI","Mackinac County","26","097","dist_MAT","2017","37.9"
"Michigan","MI","Macomb County","26","099","dist_MAT","2017","3.14"
"Michigan","MI","Manistee County","26","101","dist_MAT","2017","8.7"
"Michigan","MI","Marquette County","26","103","dist_MAT","2017","14.33"
"Michigan","MI","Mason County","26","105","dist_MAT","2017","17.57"
"Michigan","MI","Mecosta County","26","107","dist_MAT","2017","27.44"
"Michigan","MI","Menominee County","26","109","dist_MAT","2017","25.92"
"Michigan","MI","Midland County","26","111","dist_MAT","2017","7.5"
"Michigan","MI","Missaukee County","26","113","dist_MAT","2017","33.25"
"Michigan","MI","Monroe County","26","115","dist_MAT","2017","7.81"
"Michigan","MI","Montcalm County","26","117","dist_MAT","2017","24.19"
"Michigan","MI","Montmorency County","26","119","dist_MAT","2017","27.33"
"Michigan","MI","Muskegon County","26","121","dist_MAT","2017","8.31"
"Michigan","MI","Newaygo County","26","123","dist_MAT","2017","26.33"
"Michigan","MI","Oakland County","26","125","dist_MAT","2017","3.09"
"Michigan","MI","Oceana County","26","127","dist_MAT","2017","28.25"
"Michigan","MI","Ogemaw County","26","129","dist_MAT","2017","27.25"
"Michigan","MI","Ontonagon County","26","131","dist_MAT","2017","63.33"
"Michigan","MI","Osceola County","26","133","dist_MAT","2017","34.14"
"Michigan","MI","Oscoda County","26","135","dist_MAT","2017","34.75"
"Michigan","MI","Otsego County","26","137","dist_MAT","2017","7.67"
"Michigan","MI","Ottawa County","26","139","dist_MAT","2017","6.64"
"Michigan","MI","Presque Isle County","26","141","dist_MAT","2017","44.67"
"Michigan","MI","Roscommon County","26","143","dist_MAT","2017","23.5"
"Michigan","MI","Saginaw County","26","145","dist_MAT","2017","6.95"
"Michigan","MI","St. Clair County","26","147","dist_MAT","2017","7.29"
"Michigan","MI","St. Joseph County","26","149","dist_MAT","2017","20.6"
"Michigan","MI","Sanilac County","26","151","dist_MAT","2017","26.75"
"Michigan","MI","Schoolcraft County","26","153","dist_MAT","2017","51.4"
"Michigan","MI","Shiawassee County","26","155","dist_MAT","2017","7.5"
"Michigan","MI","Tuscola County","26","157","dist_MAT","2017","9.21"
"Michigan","MI","Van Buren County","26","159","dist_MAT","2017","16.31"
"Michigan","MI","Washtenaw County","26","161","dist_MAT","2017","6.6"
"Michigan","MI","Wayne County","26","163","dist_MAT","2017","2.29"
"Michigan","MI","Wexford County","26","165","dist_MAT","2017","25.17"
"Minnesota","MN","Aitkin County","27","001","dist_MAT","2017","35.5"
"Minnesota","MN","Anoka County","27","003","dist_MAT","2017","4.58"
"Minnesota","MN","Becker County","27","005","dist_MAT","2017","10.42"
"Minnesota","MN","Beltrami County","27","007","dist_MAT","2017","21.62"
"Minnesota","MN","Benton County","27","009","dist_MAT","2017","8"
"Minnesota","MN","Big Stone County","27","011","dist_MAT","2017","46.86"
"Minnesota","MN","Blue Earth County","27","013","dist_MAT","2017","11.64"
"Minnesota","MN","Brown County","27","015","dist_MAT","2017","14.4"
"Minnesota","MN","Carlton County","27","017","dist_MAT","2017","10.55"
"Minnesota","MN","Carver County","27","019","dist_MAT","2017","8.08"
"Minnesota","MN","Cass County","27","021","dist_MAT","2017","18.08"
"Minnesota","MN","Chippewa County","27","023","dist_MAT","2017","17.8"
"Minnesota","MN","Chisago County","27","025","dist_MAT","2017","7.8"
"Minnesota","MN","Clay County","27","027","dist_MAT","2017","12.55"
"Minnesota","MN","Clearwater County","27","029","dist_MAT","2017","23"
"Minnesota","MN","Cook County","27","031","dist_MAT","2017","81.33"
"Minnesota","MN","Cottonwood County","27","033","dist_MAT","2017","37.17"
"Minnesota","MN","Crow Wing County","27","035","dist_MAT","2017","15.07"
"Minnesota","MN","Dakota County","27","037","dist_MAT","2017","6.32"
"Minnesota","MN","Dodge County","27","039","dist_MAT","2017","13.17"
"Minnesota","MN","Douglas County","27","041","dist_MAT","2017","59.6"
"Minnesota","MN","Faribault County","27","043","dist_MAT","2017","23.36"
"Minnesota","MN","Fillmore County","27","045","dist_MAT","2017","25.75"
"Minnesota","MN","Freeborn County","27","047","dist_MAT","2017","9"
"Minnesota","MN","Goodhue County","27","049","dist_MAT","2017","20.5"
"Minnesota","MN","Grant County","27","051","dist_MAT","2017","69.57"
"Minnesota","MN","Hennepin County","27","053","dist_MAT","2017","2.12"
"Minnesota","MN","Houston County","27","055","dist_MAT","2017","18"
"Minnesota","MN","Hubbard County","27","057","dist_MAT","2017","10.33"
"Minnesota","MN","Isanti County","27","059","dist_MAT","2017","7"
"Minnesota","MN","Itasca County","27","061","dist_MAT","2017","44.18"
"Minnesota","MN","Jackson County","27","063","dist_MAT","2017","45.2"
"Minnesota","MN","Kanabec County","27","065","dist_MAT","2017","6"
"Minnesota","MN","Kandiyohi County","27","067","dist_MAT","2017","34.36"
"Minnesota","MN","Kittson County","27","069","dist_MAT","2017","55.33"
"Minnesota","MN","Koochiching County","27","071","dist_MAT","2017","76.36"
"Minnesota","MN","Lac qui Parle County","27","073","dist_MAT","2017","29.6"
"Minnesota","MN","Lake County","27","075","dist_MAT","2017","43.17"
"Minnesota","MN","Lake of the Woods County","27","077","dist_MAT","2017","103"
"Minnesota","MN","Le Sueur County","27","079","dist_MAT","2017","25.25"
"Minnesota","MN","Lincoln County","27","081","dist_MAT","2017","25.6"
"Minnesota","MN","Lyon County","27","083","dist_MAT","2017","22.4"
"Minnesota","MN","McLeod County","27","085","dist_MAT","2017","19.62"
"Minnesota","MN","Mahnomen County","27","087","dist_MAT","2017","6.2"
"Minnesota","MN","Marshall County","27","089","dist_MAT","2017","35.91"
"Minnesota","MN","Martin County","27","091","dist_MAT","2017","31"
"Minnesota","MN","Meeker County","27","093","dist_MAT","2017","26"
"Minnesota","MN","Mille Lacs County","27","095","dist_MAT","2017","17.25"
"Minnesota","MN","Morrison County","27","097","dist_MAT","2017","22.7"
"Minnesota","MN","Mower County","27","099","dist_MAT","2017","21.43"
"Minnesota","MN","Murray County","27","101","dist_MAT","2017","18.62"
"Minnesota","MN","Nicollet County","27","103","dist_MAT","2017","12.8"
"Minnesota","MN","Nobles County","27","105","dist_MAT","2017","30.36"
"Minnesota","MN","Norman County","27","107","dist_MAT","2017","24.22"
"Minnesota","MN","Olmsted County","27","109","dist_MAT","2017","3.8"
"Minnesota","MN","Otter Tail County","27","111","dist_MAT","2017","44.74"
"Minnesota","MN","Pennington County","27","113","dist_MAT","2017","41.67"
"Minnesota","MN","Pine County","27","115","dist_MAT","2017","18.18"
"Minnesota","MN","Pipestone County","27","117","dist_MAT","2017","11.12"
"Minnesota","MN","Polk County","27","119","dist_MAT","2017","22.87"
"Minnesota","MN","Pope County","27","121","dist_MAT","2017","55"
"Minnesota","MN","Ramsey County","27","123","dist_MAT","2017","1.25"
"Minnesota","MN","Red Lake County","27","125","dist_MAT","2017","37"
"Minnesota","MN","Redwood County","27","127","dist_MAT","2017","29.07"
"Minnesota","MN","Renville County","27","129","dist_MAT","2017","25.6"
"Minnesota","MN","Rice County","27","131","dist_MAT","2017","18.5"
"Minnesota","MN","Rock County","27","133","dist_MAT","2017","21.62"
"Minnesota","MN","Roseau County","27","135","dist_MAT","2017","77"
"Minnesota","MN","St. Louis County","27","137","dist_MAT","2017","39.04"
"Minnesota","MN","Scott County","27","139","dist_MAT","2017","11.62"
"Minnesota","MN","Sherburne County","27","141","dist_MAT","2017","8.67"
"Minnesota","MN","Sibley County","27","143","dist_MAT","2017","21.43"
"Minnesota","MN","Stearns County","27","145","dist_MAT","2017","19.15"
"Minnesota","MN","Steele County","27","147","dist_MAT","2017","8"
"Minnesota","MN","Stevens County","27","149","dist_MAT","2017","56.4"
"Minnesota","MN","Swift County","27","151","dist_MAT","2017","35.43"
"Minnesota","MN","Todd County","27","153","dist_MAT","2017","34.82"
"Minnesota","MN","Traverse County","27","155","dist_MAT","2017","58.75"
"Minnesota","MN","Wabasha County","27","157","dist_MAT","2017","16.33"
"Minnesota","MN","Wadena County","27","159","dist_MAT","2017","28.75"
"Minnesota","MN","Waseca County","27","161","dist_MAT","2017","19.75"
"Minnesota","MN","Washington County","27","163","dist_MAT","2017","4.82"
"Minnesota","MN","Watonwan County","27","165","dist_MAT","2017","21.43"
"Minnesota","MN","Wilkin County","27","167","dist_MAT","2017","38.71"
"Minnesota","MN","Winona County","27","169","dist_MAT","2017","21.75"
"Minnesota","MN","Wright County","27","171","dist_MAT","2017","6.93"
"Minnesota","MN","Yellow Medicine County","27","173","dist_MAT","2017","16"
"Mississippi","MS","Adams County","28","001","dist_MAT","2017","56"
"Mississippi","MS","Alcorn County","28","003","dist_MAT","2017","6.67"
"Mississippi","MS","Amite County","28","005","dist_MAT","2017","45.33"
"Mississippi","MS","Attala County","28","007","dist_MAT","2017","44"
"Mississippi","MS","Benton County","28","009","dist_MAT","2017","29.25"
"Mississippi","MS","Bolivar County","28","011","dist_MAT","2017","32.67"
"Mississippi","MS","Calhoun County","28","013","dist_MAT","2017","27"
"Mississippi","MS","Carroll County","28","015","dist_MAT","2017","16"
"Mississippi","MS","Chickasaw County","28","017","dist_MAT","2017","29.25"
"Mississippi","MS","Choctaw County","28","019","dist_MAT","2017","42.67"
"Mississippi","MS","Claiborne County","28","021","dist_MAT","2017","21"
"Mississippi","MS","Clarke County","28","023","dist_MAT","2017","18.75"
"Mississippi","MS","Clay County","28","025","dist_MAT","2017","26.25"
"Mississippi","MS","Coahoma County","28","027","dist_MAT","2017","22.11"
"Mississippi","MS","Copiah County","28","029","dist_MAT","2017","9.25"
"Mississippi","MS","Covington County","28","031","dist_MAT","2017","42.33"
"Mississippi","MS","DeSoto County","28","033","dist_MAT","2017","9"
"Mississippi","MS","Forrest County","28","035","dist_MAT","2017","59.25"
"Mississippi","MS","Franklin County","28","037","dist_MAT","2017","34"
"Mississippi","MS","George County","28","039","dist_MAT","2017","25"
"Mississippi","MS","Greene County","28","041","dist_MAT","2017","44"
"Mississippi","MS","Grenada County","28","043","dist_MAT","2017","26.33"
"Mississippi","MS","Hancock County","28","045","dist_MAT","2017","20.2"
"Mississippi","MS","Harrison County","28","047","dist_MAT","2017","7.91"
"Mississippi","MS","Hinds County","28","049","dist_MAT","2017","7.68"
"Mississippi","MS","Holmes County","28","051","dist_MAT","2017","27.5"
"Mississippi","MS","Humphreys County","28","053","dist_MAT","2017","37.8"
"Mississippi","MS","Issaquena County","28","055","dist_MAT","2017","45"
"Mississippi","MS","Itawamba County","28","057","dist_MAT","2017","16"
"Mississippi","MS","Jackson County","28","059","dist_MAT","2017","13.43"
"Mississippi","MS","Jasper County","28","061","dist_MAT","2017","34.25"
"Mississippi","MS","Jefferson County","28","063","dist_MAT","2017","28"
"Mississippi","MS","Jefferson Davis County","28","065","dist_MAT","2017","44"
"Mississippi","MS","Jones County","28","067","dist_MAT","2017","52.43"
"Mississippi","MS","Kemper County","28","069","dist_MAT","2017","34.25"
"Mississippi","MS","Lafayette County","28","071","dist_MAT","2017","6.8"
"Mississippi","MS","Lamar County","28","073","dist_MAT","2017","58.5"
"Mississippi","MS","Lauderdale County","28","075","dist_MAT","2017","15.7"
"Mississippi","MS","Lawrence County","28","077","dist_MAT","2017","27"
"Mississippi","MS","Leake County","28","079","dist_MAT","2017","29.67"
"Mississippi","MS","Lee County","28","081","dist_MAT","2017","7.22"
"Mississippi","MS","Leflore County","28","083","dist_MAT","2017","11.75"
"Mississippi","MS","Lincoln County","28","085","dist_MAT","2017","26.67"
"Mississippi","MS","Lowndes County","28","087","dist_MAT","2017","11.29"
"Mississippi","MS","Madison County","28","089","dist_MAT","2017","10.17"
"Mississippi","MS","Marion County","28","091","dist_MAT","2017","51"
"Mississippi","MS","Marshall County","28","093","dist_MAT","2017","16.4"
"Mississippi","MS","Monroe County","28","095","dist_MAT","2017","23"
"Mississippi","MS","Montgomery County","28","097","dist_MAT","2017","29.67"
"Mississippi","MS","Neshoba County","28","099","dist_MAT","2017","43.5"
"Mississippi","MS","Newton County","28","101","dist_MAT","2017","30.14"
"Mississippi","MS","Noxubee County","28","103","dist_MAT","2017","19.67"
"Mississippi","MS","Oktibbeha County","28","105","dist_MAT","2017","19.25"
"Mississippi","MS","Panola County","28","107","dist_MAT","2017","26.5"
"Mississippi","MS","Pearl River County","28","109","dist_MAT","2017","30"
"Mississippi","MS","Perry County","28","111","dist_MAT","2017","57.67"
"Mississippi","MS","Pike County","28","113","dist_MAT","2017","40.4"
"Mississippi","MS","Pontotoc County","28","115","dist_MAT","2017","16.4"
"Mississippi","MS","Prentiss County","28","117","dist_MAT","2017","19"
"Mississippi","MS","Quitman County","28","119","dist_MAT","2017","17"
"Mississippi","MS","Rankin County","28","121","dist_MAT","2017","6.67"
"Mississippi","MS","Scott County","28","123","dist_MAT","2017","27.75"
"Mississippi","MS","Sharkey County","28","125","dist_MAT","2017","46"
"Mississippi","MS","Simpson County","28","127","dist_MAT","2017","19"
"Mississippi","MS","Smith County","28","129","dist_MAT","2017","27.5"
"Mississippi","MS","Stone County","28","131","dist_MAT","2017","27"
"Mississippi","MS","Sunflower County","28","133","dist_MAT","2017","20.6"
"Mississippi","MS","Tallahatchie County","28","135","dist_MAT","2017","13.3"
"Mississippi","MS","Tate County","28","137","dist_MAT","2017","23.67"
"Mississippi","MS","Tippah County","28","139","dist_MAT","2017","22.5"
"Mississippi","MS","Tishomingo County","28","141","dist_MAT","2017","23"
"Mississippi","MS","Tunica County","28","143","dist_MAT","2017","31.67"
"Mississippi","MS","Union County","28","145","dist_MAT","2017","19.25"
"Mississippi","MS","Walthall County","28","147","dist_MAT","2017","41.5"
"Mississippi","MS","Warren County","28","149","dist_MAT","2017","12.33"
"Mississippi","MS","Washington County","28","151","dist_MAT","2017","50.78"
"Mississippi","MS","Wayne County","28","153","dist_MAT","2017","48.67"
"Mississippi","MS","Webster County","28","155","dist_MAT","2017","41.43"
"Mississippi","MS","Wilkinson County","28","157","dist_MAT","2017","49"
"Mississippi","MS","Winston County","28","159","dist_MAT","2017","40"
"Mississippi","MS","Yalobusha County","28","161","dist_MAT","2017","25"
"Mississippi","MS","Yazoo County","28","163","dist_MAT","2017","29.17"
"Missouri","MO","Adair County","29","001","dist_MAT","2017","8.2"
"Missouri","MO","Andrew County","29","003","dist_MAT","2017","14.62"
"Missouri","MO","Atchison County","29","005","dist_MAT","2017","49"
"Missouri","MO","Audrain County","29","007","dist_MAT","2017","20"
"Missouri","MO","Barry County","29","009","dist_MAT","2017","8.82"
"Missouri","MO","Barton County","29","011","dist_MAT","2017","28.5"
"Missouri","MO","Bates County","29","013","dist_MAT","2017","46"
"Missouri","MO","Benton County","29","015","dist_MAT","2017","19.2"
"Missouri","MO","Bollinger County","29","017","dist_MAT","2017","10.75"
"Missouri","MO","Boone County","29","019","dist_MAT","2017","6.91"
"Missouri","MO","Buchanan County","29","021","dist_MAT","2017","6.45"
"Missouri","MO","Butler County","29","023","dist_MAT","2017","9.38"
"Missouri","MO","Caldwell County","29","025","dist_MAT","2017","21.43"
"Missouri","MO","Callaway County","29","027","dist_MAT","2017","14.7"
"Missouri","MO","Camden County","29","029","dist_MAT","2017","39.1"
"Missouri","MO","Cape Girardeau County","29","031","dist_MAT","2017","9"
"Missouri","MO","Carroll County","29","033","dist_MAT","2017","27.57"
"Missouri","MO","Carter County","29","035","dist_MAT","2017","28"
"Missouri","MO","Cass County","29","037","dist_MAT","2017","18.23"
"Missouri","MO","Cedar County","29","039","dist_MAT","2017","30.33"
"Missouri","MO","Chariton County","29","041","dist_MAT","2017","33.5"
"Missouri","MO","Christian County","29","043","dist_MAT","2017","10.75"
"Missouri","MO","Clark County","29","045","dist_MAT","2017","7.33"
